ID;USED_NOW;STATUS;PHASE;TEXT;PRIMARY_LOCATION;ALL_LOCATIONS
0963;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HESEN BURGERI JÄI HAAVEEKSI!;src/utils.ts:880;src/utils.ts:880
0964;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;JETI SULI HANKEEN!;src/utils.ts:881;src/utils.ts:881
0965;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;JYTKY LYTKÄHTI!;src/utils.ts:885;src/utils.ts:885
0966;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PERUSSUOMALAISET MUISTAA!;src/utils.ts:886;src/utils.ts:886
0967;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PANNUKAKKU KYLMENEE!;src/utils.ts:887;src/utils.ts:887
0968;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VILLA GRANDE ODOTTAA... TURHAAN!;src/utils.ts:888;src/utils.ts:888
0969;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PERSUT EI ANNA PERIKSI... YLEENSÄ!;src/utils.ts:889;src/utils.ts:889
0970;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;POLITIIKKA ON VAIKEAA!;src/utils.ts:890;src/utils.ts:890
0971;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;EI OLLUT DOPINGIA... EHKÄ VÄHÄN...;src/utils.ts:896;src/utils.ts:896
0972;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KULTAINEN KENKÄ KATOSI!;src/utils.ts:897;src/utils.ts:897
0973;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LAHTI ON URHEILUKAUPUNKI... OLI...;src/utils.ts:898;src/utils.ts:898
0974;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SUOMEN KUNINGAS SYÖSTIIN VALTAISTUIMELTA!;src/utils.ts:899;src/utils.ts:899
0975;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MAAJOUKKUE PELAA ILMAN MINUA!;src/utils.ts:900;src/utils.ts:900
0976;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;"Sound ""${...}"" not found in cache";src/utils.ts:1001;src/utils.ts:1001
0977;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;"Failed to play sound ""${...}"":";src/utils.ts:1008;src/utils.ts:1008
0978;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;PELAAJA;src/scenes/VictoryCutsceneScene.ts:14;src/scenes/GameCompleteUIScene.ts:51 | src/scenes/GameCompleteUIScene.ts:93 | src/scenes/VictoryCutsceneScene.ts:14 | src/scenes/VictoryCutsceneScene.ts:30
0979;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;TASO ${...} LÄPÄISTY!;src/scenes/VictoryCutsceneScene.ts:105;src/scenes/VictoryCutsceneScene.ts:105 | src/scenes/VictoryUIScene.ts:261
0980;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;Matka: ${...}m;src/scenes/VictoryCutsceneScene.ts:259;src/scenes/VictoryCutsceneScene.ts:259 | src/scenes/VictoryCutsceneScene.ts:265
0981;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;Lahtelaiset kaadettu: ${...};src/scenes/VictoryCutsceneScene.ts:260;src/scenes/VictoryCutsceneScene.ts:260
0982;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;Tuning-autoilta säästytty: ${...};src/scenes/VictoryCutsceneScene.ts:261;src/scenes/VictoryCutsceneScene.ts:261
0983;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;Dopingnäytteitä piilotettu: ${...};src/scenes/VictoryCutsceneScene.ts:262;src/scenes/VictoryCutsceneScene.ts:262
0984;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;Pisteet: ${...};src/scenes/VictoryCutsceneScene.ts:263;src/scenes/VictoryCutsceneScene.ts:263 | src/scenes/VictoryCutsceneScene.ts:268
0985;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;Espoolaiset kaadettu: ${...};src/scenes/VictoryCutsceneScene.ts:266;src/scenes/VictoryCutsceneScene.ts:266
0986;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;Tesloilta säästytty: ${...};src/scenes/VictoryCutsceneScene.ts:267;src/scenes/VictoryCutsceneScene.ts:267
0987;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;TULOSTAULUKKO;src/scenes/VictoryCutsceneScene.ts:307;src/scenes/VictoryCutsceneScene.ts:307
0988;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;#${...} ${...} - ${...} pts;src/scenes/VictoryCutsceneScene.ts:335;src/scenes/VictoryCutsceneScene.ts:335
0989;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;JATKA SEURAAVALLE TASOLLE;src/scenes/VictoryCutsceneScene.ts:365;src/scenes/VictoryCutsceneScene.ts:365
0990;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;PELI LÄPISTÄ!;src/scenes/VictoryCutsceneScene.ts:365;src/scenes/VictoryCutsceneScene.ts:365
0991;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;Leaderboard validation failed:;src/scenes/VictoryCutsceneScene.ts:518;src/scenes/VictoryCutsceneScene.ts:518
0992;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;09_VICTORY_CUTSCENE;Failed to save score:;src/scenes/VictoryCutsceneScene.ts:521;src/scenes/VictoryCutsceneScene.ts:521
0993;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;10_VICTORY_UI;NAPAUTA JATKAAKSESI ➡️;src/scenes/VictoryUIScene.ts:26;src/scenes/VictoryUIScene.ts:26
0994;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;10_VICTORY_UI;TUTORIAALI LÄPÄISTY!;src/scenes/VictoryUIScene.ts:261;src/scenes/VictoryUIScene.ts:261
0995;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;10_VICTORY_UI;Going to next level from: ${...}, currentLevel: ${...};src/scenes/VictoryUIScene.ts:344;src/scenes/VictoryUIScene.ts:344
0996;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;10_VICTORY_UI;No next level found for: ${...};src/scenes/VictoryUIScene.ts:401;src/scenes/VictoryUIScene.ts:401
0997;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;10_VICTORY_UI;Next level: ${...};src/scenes/VictoryUIScene.ts:405;src/scenes/VictoryUIScene.ts:405
0998;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;11_GAME_COMPLETE;Jälkipelihaastattelu: Miltä nyt tuntuu?;src/scenes/GameCompleteUIScene.ts:35;src/scenes/GameCompleteUIScene.ts:35
0999;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;11_GAME_COMPLETE;Päivän tekosyy: lumi oli vino.;src/scenes/GameCompleteUIScene.ts:36;src/scenes/GameCompleteUIScene.ts:36
1000;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;11_GAME_COMPLETE;Failed to submit tournament score:;src/scenes/GameCompleteUIScene.ts:107;src/scenes/GameCompleteUIScene.ts:107
1001;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;11_GAME_COMPLETE;Failed to update profile:;src/scenes/GameCompleteUIScene.ts:115;src/scenes/GameCompleteUIScene.ts:115
1002;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;11_GAME_COMPLETE;OLET PARAS;src/scenes/GameCompleteUIScene.ts:150;src/scenes/GameCompleteUIScene.ts:150
1003;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;11_GAME_COMPLETE;LATURAIVOOJA!;src/scenes/GameCompleteUIScene.ts:166;src/scenes/GameCompleteUIScene.ts:166
1004;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;12_GAME_OVER;EI ENÄÄ ELÄMIÄ!;src/scenes/GameOverUIScene.ts:20;src/scenes/GameOverUIScene.ts:20
1005;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;13_LEADERBOARD;🟡 OFFLINE;src/scenes/LeaderboardUIScene.ts:163;src/scenes/LeaderboardUIScene.ts:163
1006;YES_OR_CONTEXT;USED_NOW_OR_CONTEXTUAL;13_LEADERBOARD;🟢 ONLINE;src/scenes/LeaderboardUIScene.ts:163;src/scenes/LeaderboardUIScene.ts:163
1007;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Marja-Liisa Westend;src/LevelManager.ts:11;src/LevelManager.ts:11 | src/LevelManager.ts:12
1008;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Leppävaaran latukunkku - huuto voittaa järjen!;src/LevelManager.ts:13;src/LevelManager.ts:13
1009;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Legenda. Myyttti. Jos hän kaatuu, kuka tahansa voi.;src/LevelManager.ts:20;src/LevelManager.ts:20
1010;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Hämärä diileri - veripussit lumessa, ei puhtaasti.;src/LevelManager.ts:27;src/LevelManager.ts:27
1011;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Turun ladun raivopomo. Älä jää alle.;src/LevelManager.ts:34;src/LevelManager.ts:34
1012;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Sun Isoisä;src/LevelManager.ts:39;src/LevelManager.ts:39 | src/LevelManager.ts:40
1013;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Torvi soi. Hiljaisuus sattuu enemmän.;src/LevelManager.ts:41;src/LevelManager.ts:41
1014;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Iso Timo;src/LevelManager.ts:46;src/LevelManager.ts:46 | src/LevelManager.ts:47
1015;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Makkara putoaa lumeen. Raivo murtuu.;src/LevelManager.ts:48;src/LevelManager.ts:48
1016;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Peter Kantele;src/LevelManager.ts:54;src/LevelManager.ts:54 | src/LevelManager.ts:55
1017;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;90-luvun poikabändilegenda. Jäätanssin mestari. KANTELE VS CHAOS!;src/LevelManager.ts:56;src/LevelManager.ts:56
1018;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Tutoriaali: Ensimmäiset Askeleet;src/LevelManager.ts:253;src/LevelManager.ts:253
1019;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Hiihtäjä Menetti Malttinsa Ladulla;src/LevelManager.ts:254;src/LevelManager.ts:254
1020;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Tilanne Eskaloitui Sunnuntaiaamuna;src/LevelManager.ts:255;src/LevelManager.ts:255
1021;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;TAPIOLA: Kulttuuriväki Liikkeellä!;src/LevelManager.ts:256;src/LevelManager.ts:256
1022;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;LAHTI: Dopingskandaali Ladulla!;src/LevelManager.ts:257;src/LevelManager.ts:257
1023;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Silminnäkijä: 'Tämä Lähti Käsistä';src/LevelManager.ts:258;src/LevelManager.ts:258
1024;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Turussa Latu Suljettiin: JETI SAAPUU;src/LevelManager.ts:259;src/LevelManager.ts:259
1025;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Hiihtäjien Välille Syntyi Kahakka;src/LevelManager.ts:260;src/LevelManager.ts:260
1026;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Kaupunki Kommentoi Tapahtunutta;src/LevelManager.ts:261;src/LevelManager.ts:261
1027;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Tapaus Jatkotoimenpiteissä;src/LevelManager.ts:262;src/LevelManager.ts:262
1028;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;ICE CLUB ARENA: PETER KANTELE!;src/LevelManager.ts:263;src/LevelManager.ts:263
1029;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Taso ${...};src/LevelManager.ts:265;src/LevelManager.ts:265
1030;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;DIAMOND HANDS!;src/entities/CryptoBro.ts:30;src/entities/CryptoBro.ts:30
1031;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;TO THE MOON!;src/entities/CryptoBro.ts:31;src/entities/CryptoBro.ts:31
1032;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;HODL!;src/entities/CryptoBro.ts:32;src/entities/CryptoBro.ts:32
1033;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Buy the dip!;src/entities/CryptoBro.ts:33;src/entities/CryptoBro.ts:33
1034;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;This is FUD!;src/entities/CryptoBro.ts:34;src/entities/CryptoBro.ts:34
1035;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;WAGMI!;src/entities/CryptoBro.ts:35;src/entities/CryptoBro.ts:35
1036;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Wait, I need a pic!;src/entities/InfluencerSelfie.ts:30;src/entities/InfluencerSelfie.ts:30
1037;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;For the gram!;src/entities/InfluencerSelfie.ts:31;src/entities/InfluencerSelfie.ts:31
1038;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Like and subscribe!;src/entities/InfluencerSelfie.ts:32;src/entities/InfluencerSelfie.ts:32
1039;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Use my promo code!;src/entities/InfluencerSelfie.ts:33;src/entities/InfluencerSelfie.ts:33
1040;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;This is SO aesthetic!;src/entities/InfluencerSelfie.ts:34;src/entities/InfluencerSelfie.ts:34
1041;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;PIIKKI! +70% NOPEUS;src/entities/LahtiPowerUp.ts:33;src/entities/LahtiPowerUp.ts:33
1042;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;COCA-COLA! SUOJA + VAHINKO;src/entities/LahtiPowerUp.ts:42;src/entities/LahtiPowerUp.ts:42
1043;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;LÄÄKÄRILAUKKU! +60 HP;src/entities/LahtiPowerUp.ts:50;src/entities/LahtiPowerUp.ts:50
1044;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;+NOPEUS!;src/entities/PowerUp.ts:259;src/entities/PowerUp.ts:259
1045;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;+SUOJA!;src/entities/PowerUp.ts:260;src/entities/PowerUp.ts:260
1046;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;+HP!;src/entities/PowerUp.ts:261;src/entities/PowerUp.ts:261
1047;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;+1 ELÄMÄ!;src/entities/PowerUp.ts:262;src/entities/PowerUp.ts:262
1048;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;GREAT location!;src/entities/RealEstateAgent.ts:27;src/entities/RealEstateAgent.ts:27
1049;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Just 1.2M euros!;src/entities/RealEstateAgent.ts:28;src/entities/RealEstateAgent.ts:28
1050;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Sea view potential!;src/entities/RealEstateAgent.ts:29;src/entities/RealEstateAgent.ts:29
1051;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Investors LOVE it!;src/entities/RealEstateAgent.ts:30;src/entities/RealEstateAgent.ts:30
1052;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Price is negotiable!;src/entities/RealEstateAgent.ts:31;src/entities/RealEstateAgent.ts:31
1053;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Have you tried yoga?;src/entities/WellnessWarrior.ts:31;src/entities/WellnessWarrior.ts:31
1054;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Your energy is so blocked!;src/entities/WellnessWarrior.ts:32;src/entities/WellnessWarrior.ts:32
1055;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;I only eat organic snow;src/entities/WellnessWarrior.ts:33;src/entities/WellnessWarrior.ts:33
1056;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Namaste your way out;src/entities/WellnessWarrior.ts:34;src/entities/WellnessWarrior.ts:34
1057;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;My chakras are aligned;src/entities/WellnessWarrior.ts:35;src/entities/WellnessWarrior.ts:35
1058;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;This trail needs sage;src/entities/WellnessWarrior.ts:36;src/entities/WellnessWarrior.ts:36
1059;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;failed to start the audio device;src/main.ts:109;src/main.ts:109
1060;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;WebGL context lost - iOS background detected;src/main.ts:460;src/main.ts:460
1061;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;WebGL context restored;src/main.ts:464;src/main.ts:464
1062;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;AuthManager initialized in OFFLINE mode, profile:;src/managers/AuthManager.ts:54;src/managers/AuthManager.ts:54
1063;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Auth state changed:;src/managers/AuthManager.ts:74;src/managers/AuthManager.ts:74
1064;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;AuthManager initialized, profile:;src/managers/AuthManager.ts:87;src/managers/AuthManager.ts:87
1065;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;AuthManager initialization failed:;src/managers/AuthManager.ts:89;src/managers/AuthManager.ts:89
1066;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Not initialized;src/managers/AuthManager.ts:102;src/managers/AuthManager.ts:102 | src/managers/AuthManager.ts:133 | src/managers/AuthManager.ts:160
1067;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Unknown error;src/managers/AuthManager.ts:125;src/managers/AuthManager.ts:125 | src/managers/AuthManager.ts:152
1068;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error creating profile:;src/managers/AuthManager.ts:226;src/managers/AuthManager.ts:226
1069;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error loading profile:;src/managers/AuthManager.ts:271;src/managers/AuthManager.ts:271
1070;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;VIERAS;src/managers/AuthManager.ts:289;src/managers/AuthManager.ts:289 | src/managers/AuthManager.ts:397
1071;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error updating stats:;src/managers/AuthManager.ts:344;src/managers/AuthManager.ts:344
1072;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error adding badge:;src/managers/AuthManager.ts:366;src/managers/AuthManager.ts:366
1073;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error notifying auth listener:;src/managers/AuthManager.ts:425;src/managers/AuthManager.ts:425
1074;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Espoolaisten kauhu;src/managers/DailyChallengeManager.ts:67;src/managers/DailyChallengeManager.ts:67 | src/managers/TournamentManager.ts:207
1075;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Kaada {target} espoolaista ladulta;src/managers/DailyChallengeManager.ts:68;src/managers/DailyChallengeManager.ts:68
1076;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Pitkän matkan hiihtäjä;src/managers/DailyChallengeManager.ts:74;src/managers/DailyChallengeManager.ts:74
1077;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Hiihdä {target} metriä;src/managers/DailyChallengeManager.ts:75;src/managers/DailyChallengeManager.ts:75
1078;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Pisteiden kerääjä;src/managers/DailyChallengeManager.ts:81;src/managers/DailyChallengeManager.ts:81
1079;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Kerää {target} pistettä yhdessä pelissä;src/managers/DailyChallengeManager.ts:82;src/managers/DailyChallengeManager.ts:82
1080;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Tasojen valloittaja;src/managers/DailyChallengeManager.ts:88;src/managers/DailyChallengeManager.ts:88
1081;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Läpäise {target} tasoa;src/managers/DailyChallengeManager.ts:89;src/managers/DailyChallengeManager.ts:89
1082;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Suorita {target} stomppia;src/managers/DailyChallengeManager.ts:96;src/managers/DailyChallengeManager.ts:96
1083;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Täydellinen laskeutuja;src/managers/DailyChallengeManager.ts:102;src/managers/DailyChallengeManager.ts:102
1084;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Tee {target} täydellistä laskua;src/managers/DailyChallengeManager.ts:103;src/managers/DailyChallengeManager.ts:103
1085;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Läpäise taso ottamatta vahinkoa;src/managers/DailyChallengeManager.ts:110;src/managers/DailyChallengeManager.ts:110
1086;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Pikahiihtäjä;src/managers/DailyChallengeManager.ts:116;src/managers/DailyChallengeManager.ts:116
1087;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Läpäise taso alle {target} sekunnissa;src/managers/DailyChallengeManager.ts:117;src/managers/DailyChallengeManager.ts:117
1088;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;DailyChallengeManager initialized in OFFLINE mode, challenges:;src/managers/DailyChallengeManager.ts:134;src/managers/DailyChallengeManager.ts:134
1089;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;DailyChallengeManager initialized, challenges:;src/managers/DailyChallengeManager.ts:144;src/managers/DailyChallengeManager.ts:144
1090;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;DailyChallengeManager initialization failed, using local mode:;src/managers/DailyChallengeManager.ts:146;src/managers/DailyChallengeManager.ts:146
1091;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Challenges table not available, using local mode:;src/managers/DailyChallengeManager.ts:170;src/managers/DailyChallengeManager.ts:170
1092;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error loading challenges, using local mode:;src/managers/DailyChallengeManager.ts:208;src/managers/DailyChallengeManager.ts:208
1093;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;{target};src/managers/DailyChallengeManager.ts:241;src/managers/DailyChallengeManager.ts:241
1094;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error saving challenges:;src/managers/DailyChallengeManager.ts:298;src/managers/DailyChallengeManager.ts:298
1095;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error loading local challenges:;src/managers/DailyChallengeManager.ts:326;src/managers/DailyChallengeManager.ts:326
1096;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Challenge progress table not available:;src/managers/DailyChallengeManager.ts:348;src/managers/DailyChallengeManager.ts:348
1097;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error loading player progress, using local:;src/managers/DailyChallengeManager.ts:381;src/managers/DailyChallengeManager.ts:381
1098;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error loading local progress:;src/managers/DailyChallengeManager.ts:412;src/managers/DailyChallengeManager.ts:412
1099;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error saving local progress:;src/managers/DailyChallengeManager.ts:429;src/managers/DailyChallengeManager.ts:429
1100;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Challenge completed: ${...}!;src/managers/DailyChallengeManager.ts:466;src/managers/DailyChallengeManager.ts:466
1101;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error notifying challenge listener:;src/managers/DailyChallengeManager.ts:578;src/managers/DailyChallengeManager.ts:578
1102;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;LeaderboardManager initialized in OFFLINE mode;src/managers/LeaderboardManager.ts:53;src/managers/LeaderboardManager.ts:53
1103;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Supabase connection failed, using localStorage:;src/managers/LeaderboardManager.ts:68;src/managers/LeaderboardManager.ts:68
1104;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Supabase connected, leaderboard loaded:;src/managers/LeaderboardManager.ts:74;src/managers/LeaderboardManager.ts:74
1105;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Supabase initialization failed, using localStorage:;src/managers/LeaderboardManager.ts:80;src/managers/LeaderboardManager.ts:80
1106;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Leaderboard update received:;src/managers/LeaderboardManager.ts:100;src/managers/LeaderboardManager.ts:100
1107;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error refreshing leaderboard:;src/managers/LeaderboardManager.ts:131;src/managers/LeaderboardManager.ts:131
1108;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error notifying leaderboard listener:;src/managers/LeaderboardManager.ts:152;src/managers/LeaderboardManager.ts:152
1109;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error loading local leaderboard:;src/managers/LeaderboardManager.ts:179;src/managers/LeaderboardManager.ts:179
1110;CONDITIONAL;CONDITIONAL;99_OTHER_OR_UNKNOWN;Error saving local leaderboard:;src/managers/LeaderboardManager.ts:189;src/managers/LeaderboardManager.ts:189
